ID_ligne,ID_client,Segment,ID_commande,ID_produit,Categorie,Date_de_commande,Date_d_expedition,Montant_des_ventes,Quantite,Profit,Remise
6378,RS-20110,Grand public,ES-2013-2994105,FOU-PA-10000291,Fournitures de bureau,21-8-13,24-8-13,34.8,2,4.5,0.0
6379,HB-15670,Grand public,ES-2014-1109945,FOU-AR-10002937,Fournitures de bureau,5-9-14,10-9-14,20.19,1,6.66,0.0
6380,BB-11635,Grand public,ES-2013-4989862,FOU-AR-10003297,Fournitures de bureau,11-6-13,15-6-13,52.92,4,16.92,0.0
6381,VL-21430,Entreprise,IT-2015-3263308,FOU-ST-10001906,Fournitures de bureau,12-12-15,14-12-15,29.079,3,-3.23,0.1
6382,PP-19330,Grand public,IT-2012-4752666,FOU-ST-10001643,Fournitures de bureau,18-6-12,20-6-12,28.89,2,-0.03,0.1
6383,PP-19330,Grand public,IT-2012-4752666,PRO-PH-10000489,Produits technologiques,18-6-12,20-6-12,373.23,3,59.67,0.0
6384,PP-19330,Grand public,IT-2012-4752666,MOB-BI-10003259,Mobilier,18-6-12,20-6-12,1814.25,5,653.1,0.0
6385,PP-19330,Grand public,IT-2012-4752666,PRO-TÉ-10001511,Produits technologiques,18-6-12,20-6-12,262.764,2,102.14,0.1
6386,MF-17185,Grand public,IT-2013-4635720,PRO-MA-10002756,Produits technologiques,24-1-13,31-1-13,294.3,3,-63.81,0.4
6387,GS-14710,Grand public,ES-2013-5877219,PRO-TÉ-10003618,Produits technologiques,13-12-13,17-12-13,5785.02,9,404.73,0.0
6388,GS-14710,Grand public,ES-2013-5877219,MOB-ME-10000849,Mobilier,13-12-13,17-12-13,22.428,2,6.41,0.3
6389,GS-14710,Grand public,ES-2013-5877219,FOU-ÉL-10004884,Fournitures de bureau,13-12-13,17-12-13,1241.28,4,86.88,0.0
6390,AD-10780,Entreprise,ES-2013-5959969,FOU-ÉL-10002818,Fournitures de bureau,30-10-13,4-11-13,225.342,3,75.04,0.1
6391,AA-10915,Grand public,ES-2014-3495942,FOU-AR-10003128,Fournitures de bureau,12-1-14,19-1-14,117.6,5,2.25,0.0
6392,DT-13495,Entreprise,ES-2015-1656071,PRO-MA-10001985,Produits technologiques,17-2-15,19-2-15,1071.84,4,310.8,0.0
6393,CQ-12130,Grand public,ES-2014-4380115,FOU-CL-10003055,Fournitures de bureau,10-5-14,13-5-14,53.28,4,21.84,0.0
6394,CQ-12130,Grand public,ES-2014-4380115,MOB-ME-10002560,Mobilier,10-5-14,13-5-14,136.8,8,32.64,0.0
6395,CQ-12130,Grand public,ES-2014-4380115,PRO-MA-10001385,Produits technologiques,10-5-14,13-5-14,799.272,3,9.34,0.15
6396,CL-12145,Grand public,ES-2014-4345105,FOU-ST-10001165,Fournitures de bureau,12-6-14,16-6-14,123.984,7,8.06,0.1
6397,CL-12145,Grand public,ES-2014-4345105,MOB-BI-10000666,Mobilier,12-6-14,16-6-14,151.929,1,47.26,0.1
6398,JM-16135,Petite et moyenne entreprise,ES-2013-4400520,PRO-TÉ-10001602,Produits technologiques,6-6-13,13-6-13,129.285,2,48.65,0.15
6399,BB-11890,Grand public,IT-2012-1152860,FOU-ST-10002196,Fournitures de bureau,6-6-12,10-6-12,134.61,2,-8.13,0.5
6400,LB-16660,Grand public,ES-2015-5016250,PRO-TÉ-10001437,Produits technologiques,9-9-15,11-9-15,277.185,5,26.09,0.15
6401,RC-19600,Grand public,ES-2012-5004766,PRO-TÉ-10002404,Produits technologiques,2-6-12,6-6-12,275.502,4,22.66,0.15
6402,KR-16360,Grand public,ES-2015-1006059,FOU-CL-10000371,Fournitures de bureau,10-7-15,14-7-15,17.1,3,7.11,0.0
6403,KR-16360,Grand public,ES-2015-1006059,FOU-ÉL-10004696,Fournitures de bureau,10-7-15,14-7-15,100.26,6,25.02,0.0
6404,VM-21325,Grand public,ES-2014-3022350,FOU-CL-10004615,Fournitures de bureau,26-3-14,31-3-14,28.23,1,0.0,0.0
6405,VM-21325,Grand public,ES-2014-3022350,PRO-MA-10004137,Produits technologiques,26-3-14,31-3-14,60.48,2,-26.22,0.4
6406,VM-21325,Grand public,ES-2014-3022350,FOU-CL-10001308,Fournitures de bureau,26-3-14,31-3-14,36.3,5,12.6,0.0
6407,VM-21325,Grand public,ES-2014-3022350,MOB-BI-10002379,Mobilier,26-3-14,31-3-14,345.24,2,106.98,0.0
6408,ÉM-13885,Petite et moyenne entreprise,ES-2015-3936194,FOU-AR-10000607,Fournitures de bureau,15-7-15,17-7-15,76.05,3,20.52,0.0
6409,ÉM-13885,Petite et moyenne entreprise,ES-2015-3936194,PRO-AC-10000291,Produits technologiques,15-7-15,17-7-15,517.95,5,82.8,0.0
6410,TC-20920,Grand public,ES-2013-4286133,PRO-PH-10003099,Produits technologiques,4-9-13,8-9-13,956.16,4,124.2,0.0
6411,RP-19675,Petite et moyenne entreprise,ES-2013-5336654,PRO-MA-10002002,Produits technologiques,27-4-13,4-5-13,253.5,5,4.95,0.0
6412,RP-19675,Petite et moyenne entreprise,ES-2013-5336654,FOU-ÉT-10001871,Fournitures de bureau,27-4-13,4-5-13,27.0,4,3.96,0.0
6413,RP-19675,Petite et moyenne entreprise,ES-2013-5336654,FOU-ST-10001906,Fournitures de bureau,27-4-13,4-5-13,43.08,4,0.0,0.0
6414,RP-19675,Petite et moyenne entreprise,ES-2013-5336654,FOU-ÉL-10000573,Fournitures de bureau,27-4-13,4-5-13,26.52,2,9.0,0.0
6415,RP-19675,Petite et moyenne entreprise,ES-2013-5336654,FOU-CL-10001663,Fournitures de bureau,27-4-13,4-5-13,49.95,3,13.95,0.0
6416,GC-15115,Grand public,IT-2014-5238226,FOU-ST-10003363,Fournitures de bureau,9-11-14,14-11-14,395.82,4,-316.74,0.5
6417,GC-15115,Grand public,IT-2014-5238226,PRO-TÉ-10000781,Produits technologiques,9-11-14,14-11-14,1277.82,4,-357.9,0.5
6418,AM-10660,Grand public,ES-2013-3423570,PRO-PH-10000752,Produits technologiques,23-5-13,28-5-13,512.163,3,56.85,0.1
6419,GA-15100,Grand public,ES-2015-3653593,MOB-ME-10003771,Mobilier,10-2-15,13-2-15,160.992,8,-229.49,0.6
6420,GA-15100,Grand public,ES-2015-3653593,MOB-CH-10004598,Mobilier,10-2-15,13-2-15,31.935,1,-11.51,0.5
6421,GA-15100,Grand public,ES-2015-3653593,FOU-PA-10002790,Fournitures de bureau,10-2-15,13-2-15,49.77,6,-4.05,0.5
6422,NC-18205,Entreprise,ES-2013-1951025,MOB-BI-10000311,Mobilier,20-4-13,23-4-13,1087.2,3,119.52,0.0
6423,MC-17875,Petite et moyenne entreprise,ES-2015-3733257,PRO-PH-10001780,Produits technologiques,11-9-15,15-9-15,406.98,2,138.84,0.15
6424,OC-18475,Petite et moyenne entreprise,IT-2013-5085527,FOU-AR-10004917,Fournitures de bureau,27-6-13,4-7-13,14.505,1,-11.32,0.5
6425,NG-18190,Grand public,ES-2014-5277755,FOU-AR-10003250,Fournitures de bureau,6-8-14,13-8-14,91.38,2,14.58,0.0
6426,NG-18190,Grand public,ES-2014-5277755,PRO-TÉ-10004561,Produits technologiques,6-8-14,13-8-14,124.44,2,39.48,0.15
6427,NG-18190,Grand public,ES-2014-5277755,FOU-ST-10000194,Fournitures de bureau,6-8-14,13-8-14,44.064,1,17.12,0.1
6428,NC-18205,Entreprise,ES-2015-2967876,FOU-ÉT-10001322,Fournitures de bureau,11-12-15,15-12-15,28.08,3,0.0,0.0
6429,LL-16720,Grand public,IT-2013-4831874,FOU-EN-10001845,Fournitures de bureau,22-4-13,27-4-13,205.44,8,-90.48,0.5
6430,LL-16720,Grand public,IT-2013-4831874,FOU-CL-10000424,Fournitures de bureau,22-4-13,27-4-13,29.04,4,-26.76,0.5
6431,CC-12595,Grand public,ES-2014-4210433,FOU-FO-10001550,Fournitures de bureau,25-8-14,27-8-14,87.84,2,32.46,0.0
6432,FD-14485,Entreprise,ES-2012-5268439,FOU-EN-10002001,Fournitures de bureau,1-2-12,3-2-12,21.39,1,0.0,0.0
6433,FD-14485,Entreprise,ES-2012-5268439,FOU-AR-10000531,Fournitures de bureau,1-2-12,3-2-12,139.65,5,15.3,0.0
6434,TD-21070,Grand public,IT-2014-1799384,FOU-ST-10001165,Fournitures de bureau,18-6-14,20-6-14,47.232,4,-19.01,0.4
6435,BD-12025,Grand public,ES-2015-4671622,FOU-AR-10001933,Fournitures de bureau,25-9-15,30-9-15,95.22,2,18.06,0.0
6436,CB-13150,Entreprise,ES-2015-5216176,MOB-CH-10002580,Mobilier,24-5-15,29-5-15,317.142,2,70.42,0.1
6437,DC-13405,Grand public,ES-2013-3846568,PRO-PH-10001725,Produits technologiques,25-6-13,29-6-13,188.775,3,-11.38,0.5
6438,CD-12910,Petite et moyenne entreprise,IT-2015-1966077,MOB-CH-10004808,Mobilier,7-8-15,11-8-15,134.352,2,-33.59,0.6
6439,CD-12910,Petite et moyenne entreprise,IT-2015-1966077,FOU-ST-10004036,Fournitures de bureau,7-8-15,11-8-15,26.748,2,3.53,0.4
6440,CD-12910,Petite et moyenne entreprise,IT-2015-1966077,FOU-ÉL-10000779,Fournitures de bureau,7-8-15,11-8-15,1708.74,3,563.85,0.0
6441,CD-12910,Petite et moyenne entreprise,IT-2015-1966077,MOB-BI-10002183,Mobilier,7-8-15,11-8-15,592.68,4,213.36,0.0
6442,RE-19870,Petite et moyenne entreprise,ES-2013-1605634,FOU-CL-10002834,Fournitures de bureau,18-8-13,20-8-13,56.7,2,16.98,0.0
6443,RE-19870,Petite et moyenne entreprise,ES-2013-1605634,PRO-PH-10003069,Produits technologiques,18-8-13,20-8-13,716.55,5,252.9,0.15
6444,BS-11755,Grand public,ES-2015-1111594,FOU-AR-10000828,Fournitures de bureau,22-1-15,26-1-15,26.1,1,6.78,0.0
6445,AR-10345,Entreprise,ES-2015-3399721,FOU-ÉL-10002135,Fournitures de bureau,23-6-15,28-6-15,29.25,3,-5.85,0.5
6446,AR-10345,Entreprise,ES-2015-3399721,FOU-CL-10004896,Fournitures de bureau,23-6-15,28-6-15,77.67,3,-49.77,0.5
6447,CB-12880,Entreprise,ES-2014-3679516,FOU-PA-10000480,Fournitures de bureau,25-9-14,30-9-14,241.65,5,9.6,0.0
6448,CB-12880,Entreprise,ES-2014-3679516,FOU-CL-10000871,Fournitures de bureau,25-9-14,30-9-14,28.38,2,5.94,0.0
6449,AB-11080,Grand public,ES-2014-1450713,FOU-EN-10003506,Fournitures de bureau,18-10-14,24-10-14,73.2,5,24.75,0.0
6450,FL-14650,Entreprise,IT-2013-2549772,MOB-CH-10000874,Mobilier,20-7-13,24-7-13,44.496,1,-1.49,0.1
6451,FL-14650,Entreprise,IT-2013-2549772,FOU-EN-10000431,Fournitures de bureau,20-7-13,24-7-13,19.5,1,2.91,0.0
6452,FL-14650,Entreprise,IT-2013-2549772,FOU-AR-10001416,Fournitures de bureau,20-7-13,24-7-13,258.9,5,7.65,0.0
6453,FL-14650,Entreprise,IT-2013-2549772,FOU-ST-10004824,Fournitures de bureau,20-7-13,24-7-13,97.038,6,13.88,0.1
6454,FL-14650,Entreprise,IT-2013-2549772,FOU-ST-10002779,Fournitures de bureau,20-7-13,24-7-13,735.048,4,-32.71,0.1
6455,SQ-20740,Petite et moyenne entreprise,ES-2015-3977451,PRO-TÉ-10003799,Produits technologiques,8-12-15,9-12-15,214.2,2,70.56,0.15
6456,SQ-20740,Petite et moyenne entreprise,ES-2015-3977451,FOU-FO-10003542,Fournitures de bureau,8-12-15,9-12-15,81.99,3,3.24,0.0
6457,ÉC-13975,Entreprise,ES-2014-1250006,FOU-ST-10000155,Fournitures de bureau,24-6-14,30-6-14,68.904,2,11.48,0.4
6458,SS-20680,Petite et moyenne entreprise,ES-2014-4649089,FOU-AR-10001382,Fournitures de bureau,18-12-14,21-12-14,33.3,3,7.92,0.0
6459,NC-18205,Entreprise,ES-2014-5880767,FOU-AR-10000475,Fournitures de bureau,25-11-14,28-11-14,193.83,7,15.33,0.0
6460,SM-20455,Grand public,ES-2014-1990428,FOU-AR-10003967,Fournitures de bureau,23-10-14,28-10-14,18.93,1,7.56,0.0
6461,SM-20455,Grand public,ES-2014-1990428,FOU-CL-10000514,Fournitures de bureau,23-10-14,28-10-14,31.95,3,7.92,0.0
6462,TP-21250,Grand public,ES-2015-2901676,FOU-ÉL-10003068,Fournitures de bureau,1-9-15,5-9-15,39.69,7,-31.92,0.5
6463,TP-21250,Grand public,ES-2015-2901676,FOU-AR-10000541,Fournitures de bureau,1-9-15,5-9-15,122.325,5,-0.08,0.5
6464,BB-11860,Grand public,ES-2015-2538638,FOU-CL-10000211,Fournitures de bureau,15-10-15,17-10-15,60.9,2,30.42,0.0
6465,BB-11860,Grand public,ES-2015-2538638,FOU-CL-10003955,Fournitures de bureau,15-10-15,17-10-15,97.68,2,11.7,0.0
6466,BB-11860,Grand public,ES-2015-2538638,PRO-PH-10003892,Produits technologiques,15-10-15,17-10-15,1318.65,5,567.0,0.0
6467,BB-11860,Grand public,ES-2015-2538638,FOU-ST-10001175,Fournitures de bureau,15-10-15,17-10-15,1026.96,8,441.36,0.0
6468,AS-10315,Grand public,ES-2014-5491146,FOU-AR-10003967,Fournitures de bureau,7-8-14,12-8-14,68.148,4,22.67,0.1
6469,SH-20305,Grand public,IT-2014-3843253,FOU-ÉL-10001969,Fournitures de bureau,20-9-14,23-9-14,32.325,5,-30.52,0.5
6470,SH-20305,Grand public,IT-2014-3843253,FOU-AR-10003411,Fournitures de bureau,20-9-14,23-9-14,109.8,4,-70.32,0.5
6471,SH-20305,Grand public,IT-2014-3843253,FOU-CL-10002440,Fournitures de bureau,20-9-14,23-9-14,72.9,5,-30.75,0.5
6472,SH-20305,Grand public,IT-2014-3843253,FOU-AR-10000769,Fournitures de bureau,20-9-14,23-9-14,13.545,1,-0.02,0.5
6473,SH-20305,Grand public,IT-2014-3843253,PRO-TÉ-10002429,Produits technologiques,20-9-14,23-9-14,677.817,3,-813.39,0.65
6474,SH-20305,Grand public,IT-2014-3843253,FOU-ÉL-10004406,Fournitures de bureau,20-9-14,23-9-14,48.96,3,-19.62,0.6
6475,ÉV-14110,Grand public,ES-2013-5821748,FOU-PA-10000321,Fournitures de bureau,11-9-13,15-9-13,338.94,7,128.73,0.0
6476,ÉV-14110,Grand public,ES-2013-5821748,FOU-CL-10002978,Fournitures de bureau,11-9-13,15-9-13,14.31,3,6.12,0.0
6477,AD-10780,Entreprise,ES-2015-5075420,MOB-ME-10004387,Mobilier,26-1-15,31-1-15,581.55,5,261.6,0.0
6478,AD-10780,Entreprise,ES-2015-5075420,FOU-CL-10001907,Fournitures de bureau,26-1-15,31-1-15,14.04,2,7.02,0.0
6479,AD-10780,Entreprise,ES-2015-5075420,FOU-CL-10003671,Fournitures de bureau,26-1-15,31-1-15,20.52,3,4.23,0.0
6480,AD-10780,Entreprise,ES-2015-5075420,PRO-MA-10002911,Produits technologiques,26-1-15,31-1-15,313.421,3,44.23,0.15
6481,AD-10780,Entreprise,ES-2015-5075420,FOU-ÉL-10001768,Fournitures de bureau,26-1-15,31-1-15,74.763,1,29.07,0.1
6482,DB-13450,Petite et moyenne entreprise,ES-2014-2058218,FOU-EN-10002613,Fournitures de bureau,25-7-14,25-7-14,348.81,7,34.86,0.0
6483,LC-16915,Grand public,ES-2013-4896870,FOU-PA-10003688,Fournitures de bureau,6-8-13,11-8-13,105.06,2,18.9,0.0
6484,LC-16915,Grand public,ES-2013-4896870,MOB-ME-10001125,Mobilier,6-8-13,11-8-13,75.36,4,33.84,0.0
6485,AL-11305,Petite et moyenne entreprise,ES-2012-2076928,FOU-AR-10004518,Fournitures de bureau,22-11-12,29-11-12,131.85,5,54.0,0.0
6486,AL-11305,Petite et moyenne entreprise,ES-2012-2076928,PRO-AC-10000553,Produits technologiques,22-11-12,29-11-12,93.06,2,39.96,0.0
6487,JM-16285,Petite et moyenne entreprise,ES-2014-2309313,FOU-EN-10000683,Fournitures de bureau,9-9-14,11-9-14,72.09,3,19.44,0.0
6488,AC-10765,Petite et moyenne entreprise,ES-2015-4588874,FOU-PA-10002253,Fournitures de bureau,5-3-15,10-3-15,145.95,7,21.84,0.0
6489,AC-10765,Petite et moyenne entreprise,ES-2015-4588874,FOU-CL-10003514,Fournitures de bureau,5-3-15,10-3-15,348.39,7,97.44,0.0
6490,CH-12955,Entreprise,IT-2014-2268659,FOU-PA-10001501,Fournitures de bureau,12-2-14,18-2-14,69.975,5,-28.12,0.5
6491,CR-12310,Entreprise,IT-2014-4696412,MOB-ME-10000381,Mobilier,18-11-14,24-11-14,224.91,6,-0.09,0.3
6492,NS-18265,Grand public,ES-2013-1360211,FOU-ÉL-10002136,Fournitures de bureau,16-4-13,22-4-13,54.0,5,8.1,0.0
6493,DC-13405,Grand public,ES-2013-3231653,FOU-FO-10004240,Fournitures de bureau,22-11-13,24-11-13,82.14,2,40.2,0.0
6494,DC-13405,Grand public,ES-2013-3231653,FOU-CL-10002674,Fournitures de bureau,22-11-13,24-11-13,27.3,2,3.78,0.0
6495,FR-14590,Entreprise,IT-2012-4381191,PRO-MA-10004042,Produits technologiques,21-3-12,27-3-12,747.3,5,-89.7,0.5
6496,PG-19165,Grand public,IT-2013-4790620,PRO-AC-10000387,Produits technologiques,13-9-13,18-9-13,317.16,4,41.16,0.0
6497,PG-19165,Grand public,IT-2013-4790620,FOU-PA-10004130,Fournitures de bureau,13-9-13,18-9-13,23.91,1,1.17,0.0
6498,VL-21430,Entreprise,ES-2012-2835499,FOU-ÉL-10004910,Fournitures de bureau,18-4-12,20-4-12,38.82,2,17.82,0.0
6499,VL-21430,Entreprise,ES-2012-2835499,PRO-AC-10004929,Produits technologiques,18-4-12,20-4-12,311.76,12,12.24,0.0
6500,VL-21430,Entreprise,ES-2012-2835499,FOU-ST-10003363,Fournitures de bureau,18-4-12,20-4-12,474.984,4,-237.58,0.4
6501,VL-21430,Entreprise,ES-2012-2835499,FOU-PA-10000480,Fournitures de bureau,18-4-12,20-4-12,241.65,5,9.6,0.0
6502,VL-21430,Entreprise,ES-2012-2835499,FOU-AR-10004341,Fournitures de bureau,18-4-12,20-4-12,56.61,3,14.13,0.0
6503,VL-21430,Entreprise,ES-2012-2835499,FOU-CL-10002471,Fournitures de bureau,18-4-12,20-4-12,24.0,2,0.96,0.0
6504,VL-21430,Entreprise,ES-2012-2835499,FOU-ST-10003889,Fournitures de bureau,18-4-12,20-4-12,57.528,4,-36.55,0.4
6505,DB-13300,Entreprise,ES-2015-1275584,MOB-ME-10002574,Mobilier,26-8-15,30-8-15,103.62,2,37.26,0.0
6506,SR-20365,Grand public,ES-2014-2023938,FOU-AR-10002644,Fournitures de bureau,8-6-14,13-6-14,648.18,13,0.0,0.0
6507,SR-20365,Grand public,ES-2014-2023938,FOU-CL-10001473,Fournitures de bureau,8-6-14,13-6-14,34.38,3,8.91,0.0
6508,SR-20365,Grand public,ES-2014-2023938,PRO-TÉ-10001419,Produits technologiques,8-6-14,13-6-14,733.635,7,86.2,0.15
6509,SR-20365,Grand public,ES-2014-2023938,MOB-ME-10003246,Mobilier,8-6-14,13-6-14,601.92,12,114.12,0.0
6510,AD-11110,Entreprise,ES-2013-4293573,FOU-ST-10004128,Fournitures de bureau,3-3-13,9-3-13,173.61,3,41.58,0.0
6511,AD-11110,Entreprise,ES-2013-4293573,FOU-ST-10004128,Fournitures de bureau,3-3-13,9-3-13,115.74,2,27.72,0.0
6512,FR-14590,Entreprise,IT-2012-5027623,FOU-AR-10001493,Fournitures de bureau,10-6-12,11-6-12,132.3,6,23.76,0.0
6513,EC-14065,Grand public,ES-2015-1009946,FOU-ÉL-10004114,Fournitures de bureau,5-7-15,8-7-15,14.64,1,2.46,0.0
6514,BR-12055,Petite et moyenne entreprise,IT-2013-2290234,PRO-MA-10000461,Produits technologiques,5-11-13,11-11-13,598.23,4,-49.29,0.15
6515,SG-20275,Grand public,IT-2012-2911544,PRO-TÉ-10001382,Produits technologiques,15-6-12,21-6-12,348.305,3,-61.47,0.15
6516,AT-10090,Grand public,ES-2015-4639645,FOU-ÉT-10000461,Fournitures de bureau,16-12-15,20-12-15,12.3,2,2.46,0.0
6517,TP-21025,Petite et moyenne entreprise,ES-2014-1603822,FOU-AR-10003250,Fournitures de bureau,17-6-14,20-6-14,91.38,2,14.58,0.0
6518,TP-21025,Petite et moyenne entreprise,ES-2014-1603822,PRO-PH-10001315,Produits technologiques,17-6-14,20-6-14,1199.76,4,479.88,0.0
6519,VB-21475,Petite et moyenne entreprise,ES-2015-3776783,MOB-ME-10000080,Mobilier,30-12-15,4-1-16,84.84,2,12.72,0.0
6520,CS-12415,Grand public,IT-2013-2619984,PRO-TÉ-10001608,Produits technologiques,13-10-13,17-10-13,2544.24,4,1093.92,0.0
6521,MS-17110,Grand public,ES-2015-1117053,FOU-CL-10003491,Fournitures de bureau,7-11-15,12-11-15,60.24,2,11.4,0.0
6522,PM-19240,Grand public,IT-2014-2487084,FOU-ÉL-10001212,Fournitures de bureau,4-1-14,6-1-14,18.66,2,-0.78,0.5
6523,RN-19585,Grand public,ES-2015-3243676,FOU-EN-10004899,Fournitures de bureau,27-11-15,2-12-15,103.2,4,44.28,0.0
6524,RP-20155,Petite et moyenne entreprise,ES-2015-4309042,FOU-PA-10003792,Fournitures de bureau,10-10-15,12-10-15,71.46,3,18.54,0.0
6525,VB-21295,Grand public,ES-2014-5670479,PRO-AC-10004582,Produits technologiques,31-12-14,5-1-15,304.08,7,30.24,0.0
6526,VB-21295,Grand public,ES-2014-5670479,PRO-MA-10001745,Produits technologiques,31-12-14,5-1-15,442.935,6,177.07,0.15
6527,VB-21295,Grand public,ES-2014-5670479,FOU-AR-10004477,Fournitures de bureau,31-12-14,5-1-15,181.62,6,61.74,0.0
6528,VB-21295,Grand public,ES-2014-5670479,FOU-ST-10003143,Fournitures de bureau,31-12-14,5-1-15,157.464,3,59.45,0.1
6529,VB-21295,Grand public,ES-2014-5670479,FOU-CL-10002162,Fournitures de bureau,31-12-14,5-1-15,84.78,3,17.73,0.0
6530,VB-21295,Grand public,ES-2014-5670479,FOU-AR-10002119,Fournitures de bureau,31-12-14,5-1-15,27.96,1,1.11,0.0
6531,GC-14950,Grand public,ES-2015-5630136,FOU-PA-10001473,Fournitures de bureau,7-7-15,12-7-15,121.68,6,37.62,0.0
6532,GC-14950,Grand public,ES-2015-5630136,FOU-ST-10001906,Fournitures de bureau,7-7-15,12-7-15,21.54,2,0.0,0.0
6533,GC-14950,Grand public,ES-2015-5630136,FOU-CL-10002252,Fournitures de bureau,7-7-15,12-7-15,61.32,4,3.0,0.0
6534,RG-19960,Grand public,ES-2013-2091336,FOU-ST-10003810,Fournitures de bureau,1-8-13,7-8-13,462.348,4,-46.33,0.1
6535,MJ-17635,Entreprise,ES-2014-1469005,FOU-EN-10004447,Fournitures de bureau,12-8-14,17-8-14,49.38,2,3.9,0.0
6536,TL-20995,Grand public,ES-2014-4786711,FOU-CL-10004434,Fournitures de bureau,29-6-14,3-7-14,29.22,2,9.6,0.0
6537,TL-20995,Grand public,ES-2014-4786711,FOU-AR-10000913,Fournitures de bureau,29-6-14,3-7-14,414.72,8,62.16,0.0
6538,TL-20995,Grand public,ES-2014-4786711,FOU-PA-10001473,Fournitures de bureau,29-6-14,3-7-14,40.56,2,12.54,0.0
6539,TL-20995,Grand public,ES-2014-4786711,MOB-TA-10000783,Mobilier,29-6-14,3-7-14,1691.235,5,-832.66,0.35
6540,IS-15835,Grand public,IT-2014-4869515,FOU-ÉL-10001605,Fournitures de bureau,27-2-14,1-3-14,756.0,14,-58.8,0.1
6541,CL-12700,Petite et moyenne entreprise,IT-2014-5450715,FOU-AR-10004093,Fournitures de bureau,17-7-14,20-7-14,26.955,1,-14.56,0.5
6542,AR-11095,Entreprise,ES-2015-3285193,FOU-PA-10001015,Fournitures de bureau,15-8-15,16-8-15,99.66,2,6.96,0.0
6543,TP-21010,Grand public,IT-2012-5361439,MOB-ME-10001093,Mobilier,21-8-12,26-8-12,264.9,5,2.55,0.0
6544,TP-21010,Grand public,IT-2012-5361439,FOU-ST-10003595,Fournitures de bureau,21-8-12,26-8-12,29.52,3,4.95,0.0
6545,TP-21010,Grand public,IT-2012-5361439,PRO-TÉ-10000372,Produits technologiques,21-8-12,26-8-12,204.21,3,30.6,0.0
6546,DL-13570,Grand public,ES-2014-5690968,FOU-ST-10002872,Fournitures de bureau,11-11-14,16-11-14,48.6,5,8.55,0.1
6547,DL-13570,Grand public,ES-2014-5690968,MOB-BI-10000434,Mobilier,11-11-14,16-11-14,771.282,6,162.7,0.1
6548,DL-13570,Grand public,ES-2014-5690968,PRO-TÉ-10004418,Produits technologiques,11-11-14,16-11-14,132.63,1,6.63,0.0
6549,DL-13570,Grand public,ES-2014-5690968,PRO-TÉ-10000820,Produits technologiques,11-11-14,16-11-14,389.61,3,15.57,0.0
6550,DL-13570,Grand public,ES-2014-5690968,PRO-TÉ-10001202,Produits technologiques,11-11-14,16-11-14,1103.04,8,529.44,0.0
6551,DL-13570,Grand public,ES-2014-5690968,PRO-TÉ-10004596,Produits technologiques,11-11-14,16-11-14,215.55,3,94.77,0.0
6552,MC-17605,Entreprise,ES-2013-4435180,PRO-PH-10001302,Produits technologiques,16-7-13,22-7-13,574.02,3,269.73,0.0
6553,MC-17605,Entreprise,ES-2013-4435180,PRO-TÉ-10004339,Produits technologiques,16-7-13,22-7-13,306.24,2,9.18,0.0
6554,RC-19525,Entreprise,ES-2012-2246685,FOU-AR-10004485,Fournitures de bureau,19-8-12,22-8-12,66.33,3,11.88,0.0
6555,PV-18985,Petite et moyenne entreprise,ES-2015-4375159,FOU-AR-10000475,Fournitures de bureau,23-9-15,28-9-15,110.76,4,8.76,0.0
6556,PV-18985,Petite et moyenne entreprise,ES-2015-4375159,MOB-BI-10001439,Mobilier,23-9-15,28-9-15,741.852,2,197.77,0.1
6557,PV-18985,Petite et moyenne entreprise,ES-2015-4375159,PRO-TÉ-10004994,Produits technologiques,23-9-15,28-9-15,364.981,3,107.31,0.15
6558,AR-10345,Entreprise,ES-2015-3645637,MOB-CH-10002581,Mobilier,24-10-15,24-10-15,173.94,1,8.67,0.0
6559,MC-17140,Grand public,ES-2014-1535265,FOU-ST-10002953,Fournitures de bureau,7-9-14,14-9-14,178.605,1,69.44,0.1
6560,ÉV-14110,Grand public,ES-2013-5327329,PRO-TÉ-10001966,Produits technologiques,10-9-13,15-9-13,682.5,5,197.85,0.0
6561,CA-12325,Petite et moyenne entreprise,ES-2014-4241023,FOU-PA-10000480,Fournitures de bureau,3-2-14,3-2-14,338.31,7,13.44,0.0
6562,LB-16600,Entreprise,ES-2015-4361506,FOU-PA-10003738,Fournitures de bureau,1-7-15,5-7-15,113.64,4,47.64,0.0
6563,KE-16345,Grand public,IT-2015-3090371,PRO-PH-10004267,Produits technologiques,22-8-15,26-8-15,815.796,3,-95.99,0.15
6564,KE-16345,Grand public,IT-2015-3090371,FOU-CL-10001585,Fournitures de bureau,22-8-15,26-8-15,154.35,3,38.52,0.0
6565,KE-16345,Grand public,IT-2015-3090371,MOB-ME-10000084,Mobilier,22-8-15,26-8-15,879.6,8,96.72,0.0
6566,LB-16780,Entreprise,ES-2015-4251554,FOU-CL-10003514,Fournitures de bureau,30-4-15,5-5-15,398.16,8,111.36,0.0
6567,LB-16780,Entreprise,ES-2015-4251554,FOU-FO-10001129,Fournitures de bureau,30-4-15,5-5-15,78.84,2,38.58,0.0
6568,LB-16780,Entreprise,ES-2015-4251554,FOU-AR-10001933,Fournitures de bureau,30-4-15,5-5-15,571.32,12,108.36,0.0
